Gaji_D_Id,Gaji_H_Id,Karyawan_Id,Nilai_Gaji
1357,3,340,7872252
1358,3,50,4939757
1359,3,57,9471530
1360,3,313,8478691
1361,3,482,9471530
1362,3,576,4528231
1363,3,604,8002418
1364,3,570,14550934
1365,3,97,4528231
1366,3,216,14550934
1367,3,135,4528231
1368,3,565,8478691
1369,3,62,13270061
1370,3,615,8478691
1371,3,453,8002418
1372,3,335,9471530
1373,3,494,9471530
1374,3,389,4528231
1375,3,423,8478691
1376,3,402,8002418
1377,3,449,8002418
1378,3,262,4939757
1379,3,238,7872252
1380,3,364,9471530
1381,3,540,14550934
1382,3,227,14550934
1383,3,385,8478691
1384,3,94,4788228
1385,3,80,8002418
1386,3,645,13270061
1387,3,35,4528231
1388,3,274,14550934
1389,3,171,9471530
1390,3,528,4528231
1391,3,79,13270061
1392,3,140,4788228
1393,3,526,4939757
1394,3,523,9471530
1395,3,677,9471530
1396,3,441,13270061
1397,3,31,9471530
1398,3,253,8002418
1399,3,358,9471530
1400,3,605,9471530
1401,3,219,14550934
1402,3,557,7872252
1403,3,245,14550934
1404,3,669,8002418
1405,3,215,4939757
1406,3,312,8478691
1407,3,508,14550934
1408,3,593,4939757
1409,3,354,4528231
1410,3,585,8478691
1411,3,473,4939757
1412,3,336,4939757
1413,3,325,9471530
1414,3,93,8478691
1415,3,92,8002418
1416,3,32,8478691
1417,3,98,13270061
1418,3,452,13270061
1419,3,60,13270061
1420,3,125,4528231
1421,3,640,4939757
1422,3,687,4528231
1423,3,524,4788228
1424,3,10,7872252
1425,3,697,8478691
1426,3,230,4939757
1427,3,387,8478691
1428,3,162,13270061
1429,3,119,4528231
1430,3,22,9471530
1431,3,151,4528231
1432,3,47,8478691
1433,3,435,4788228
1434,3,89,7872252
1435,3,447,13270061
1436,3,660,7760393
1437,3,617,9471530
1438,3,370,14550934
1439,3,217,8002418
1440,3,521,4528231
1441,3,263,14550934
1442,3,321,7872252
1443,3,659,4528231
1444,3,690,13270061
1445,3,674,9471530
1446,3,550,4528231
1447,3,595,4788228
1448,3,294,13270061
1449,3,218,14550934
1450,3,242,7760393
1451,3,417,14550934
1452,3,149,7872252
1453,3,629,8478691
1454,3,439,4528231
1455,3,279,7760393
1456,3,519,4528231
1457,3,624,7872252
1458,3,192,14550934
1459,3,443,14550934
1460,3,492,4788228
1461,3,637,4939757
1462,3,351,7872252
1463,3,500,14550934
1464,3,42,4528231
1465,3,232,7872252
1466,3,55,4939757
1467,3,553,13270061
1468,3,344,8478691
1469,3,693,4528231
1470,3,363,4788228
1471,3,505,7760393
1472,3,14,8478691
1473,3,315,14550934
1474,3,248,8002418
1475,3,503,4939757
1476,3,657,4528231
1477,3,383,14550934
1478,3,367,8478691
1479,3,495,7760393
1480,3,379,7872252
1481,3,58,9471530
1482,3,185,7760393
1483,3,411,9471530
1484,3,346,9471530
1485,3,626,4528231
1486,3,353,4528231
1487,3,275,9471530
1488,3,432,13270061
1489,3,167,8478691
1490,3,530,13270061
1491,3,574,13270061
1492,3,61,14550934
1493,3,694,4528231
1494,3,511,4939757
1495,3,400,8002418
1496,3,606,14550934
1497,3,468,13270061
1498,3,41,7872252
1499,3,319,8478691
1500,3,194,7760393
1501,3,560,7872252
1502,3,180,13270061
1503,3,179,8478691
1504,3,425,8002418
1505,3,684,8002418
1506,3,471,14550934
1507,3,123,14550934
1508,3,559,14550934
1509,3,343,13270061
1510,3,433,4528231
1511,3,565,8478691
1512,3,627,7760393
1513,3,693,4528231
1514,3,693,4528231
1515,3,696,4528231
1516,4,192,14550934
1517,4,77,8002418
1518,4,13,8478691
1519,4,98,13270061
1520,4,150,8478691
1521,4,6,4939757
1522,4,99,8002418
1523,4,119,4528231
1524,4,81,4788228
1525,4,499,14550934
1526,4,3,7872252
1527,4,189,4788228
1528,4,495,7760393
1529,4,4,7872252
1530,4,172,13270061
1531,4,121,4788228
1532,4,5,13270061
1533,4,32,8478691
1534,4,633,9471530
1535,4,211,9471530
1536,4,488,13270061
1537,4,694,4528231
1538,4,45,13270061
1539,4,646,8478691
1540,4,639,13270061
1541,4,66,14550934
1542,4,466,8478691
1543,4,191,8002418
1544,4,160,7760393
1545,4,379,7872252
1546,4,627,7760393
1547,4,589,13270061
1548,4,622,7872252
1549,4,367,8478691
1550,4,560,7872252
1551,4,239,4939757
1552,4,170,4788228
1553,4,229,8002418
1554,4,289,4939757
1555,4,565,8478691
1556,4,64,4939757
1557,4,237,7760393
1558,4,308,4528231
1559,4,205,14550934
1560,4,421,8478691
1561,4,26,9471530
1562,4,313,8478691
1563,4,471,14550934
1564,4,267,9471530
1565,4,286,9471530
1566,4,277,9471530
1567,4,464,9471530
1568,4,100,4528231
1569,4,475,8478691
1570,4,409,7760393
1571,4,257,7872252
1572,4,333,8478691
1573,4,401,4939757
1574,4,182,9471530
1575,4,110,4788228
1576,4,324,14550934
1577,4,411,9471530
1578,4,329,4528231
1579,4,213,9471530
1580,4,691,4788228
1581,4,208,7872252
1582,4,149,7872252
1583,4,248,8002418
1584,4,616,4788228
1585,4,577,14550934
1586,4,62,13270061
1587,4,416,14550934
1588,4,124,4528231
1589,4,514,4788228
1590,4,155,8478691
1591,4,359,7872252
1592,4,259,13270061
1593,4,386,9471530
1594,4,556,8002418
1595,4,291,4528231
1596,4,394,4788228
1597,4,71,9471530
1598,4,631,9471530
1599,4,105,8478691
1600,4,111,8002418
1601,4,502,4528231
1602,4,677,9471530
1603,4,457,4528231
1604,4,688,14550934
1605,4,272,9471530
1606,4,573,4788228
1607,4,186,8002418
1608,4,203,7760393
1609,4,28,14550934
1610,4,354,4528231
1611,4,171,9471530
1612,4,503,4939757
1613,4,116,4528231
1614,4,505,7760393
1615,4,467,7760393
1616,4,474,7872252
1617,4,328,4939757
1618,4,59,9471530
1619,4,382,4788228
1620,4,55,4939757
1621,4,181,4939757
1622,4,696,4528231
1623,4,70,13270061
1624,4,340,7872252
1625,4,283,14550934
1626,4,590,7760393
1627,4,309,7760393
1628,4,450,4788228
1629,4,323,7760393
1630,4,154,14550934
1631,4,567,4528231
1632,4,623,8002418
1633,4,115,14550934
1634,4,558,9471530
1635,4,605,9471530
1636,4,612,8478691
1637,4,424,8002418
1638,4,204,9471530
1639,4,270,7872252
1640,4,456,7872252
1641,4,453,8002418
1642,4,614,8002418
1643,4,338,4939757
1644,4,60,13270061
1645,4,498,8002418
1646,4,395,4528231
1647,4,265,4939757
1648,4,212,4528231
1649,4,285,14550934
1650,4,8,4788228
1651,4,607,4939757
1652,4,468,13270061
1653,4,358,9471530
1654,4,258,13270061
1655,4,586,7760393
1656,4,125,4528231
1657,4,76,7872252
1658,4,128,8002418
1659,4,569,7872252
1660,4,442,4528231
1661,4,17,8478691
1662,4,675,4939757
1663,4,529,4528231
1664,4,636,4788228
1665,4,496,8478691
1666,4,507,7760393
1667,4,245,14550934
1668,4,611,4788228
1669,4,690,13270061
1670,4,645,13270061
1671,4,190,4528231
1672,4,693,4528231
1673,4,575,4939757
1674,4,29,14550934
1675,4,296,4788228
1676,4,206,7872252
1677,4,600,9471530
1678,4,97,4528231
1679,4,217,8002418
1680,4,174,4788228
1681,4,67,8478691
1682,4,156,13270061
1683,4,260,7760393
1684,4,410,4788228
1685,4,672,4788228
1686,4,51,14550934
1687,4,682,13270061
1688,4,528,4528231
1689,4,139,4939757
1690,4,654,8478691
1691,4,587,4939757
1692,4,392,13270061
1693,4,216,14550934
1694,4,163,14550934
1695,4,222,7760393
1696,4,199,13270061
1697,4,601,7872252
1698,4,9,4788228
1699,4,250,4939757
1700,4,550,4528231
1701,4,113,7872252
1702,4,78,4788228
1703,4,521,4528231
1704,4,374,4939757
1705,4,168,14550934
1706,4,418,9471530
1707,4,93,8478691
1708,4,89,7872252
1709,4,54,4788228
1710,4,555,9471530
1711,4,326,8002418
1712,4,383,14550934
1713,4,1,9471530
1714,4,281,8002418
1715,4,83,4528231
1716,4,145,7872252
1717,4,441,13270061
1718,4,221,7760393
1719,4,658,7760393
1720,4,173,4788228
1721,4,183,8478691
1722,4,489,8002418
1723,4,504,8478691
1724,4,15,9471530
1725,4,46,4788228
1726,4,551,8478691
1727,4,122,13270061
1728,4,130,8478691
1729,4,253,8002418
1730,4,343,13270061
1731,4,407,9471530
1732,4,372,14550934
1733,4,92,8002418
1734,4,12,9471530
1735,4,648,4528231
1736,4,96,4939757
1737,4,391,4788228
1738,4,252,4939757
1739,4,584,4939757
1740,4,549,7760393
1741,4,613,7760393
1742,4,603,4788228
1743,4,649,8002418
1744,4,572,7760393
1745,4,214,14550934
1746,4,134,7760393
1747,4,184,4788228
1748,4,380,7760393
1749,4,697,8478691
1750,4,698,4528231
1751,4,147,9471530
1752,4,437,4788228
1753,4,668,7872252
1754,4,321,7872252
1755,4,346,9471530
1756,4,629,8478691
1757,4,445,4528231
1758,4,40,8478691
1759,4,112,8478691
1760,4,87,7872252
1761,4,231,9471530
1762,4,402,8002418
1763,4,667,8478691
1764,4,642,8478691
1765,4,624,7872252
1766,4,561,7760393
1767,4,390,4939757
1768,4,7,7760393
1769,4,449,8002418
1770,4,595,4788228
1771,4,82,9471530
1772,4,405,8478691
1773,4,422,4528231
1774,4,57,9471530
1775,4,42,4528231
1776,4,543,4939757
1777,4,634,9471530
1778,4,207,9471530
1779,4,657,4528231
1780,4,103,4528231
1781,4,198,4528231
1782,4,195,8478691
1783,4,35,4528231
1784,4,553,13270061
1785,4,86,8478691
1786,4,348,13270061
1787,4,431,4528231
1788,4,41,7872252
1789,4,157,4939757
1790,4,621,4939757
1791,4,131,13270061
1792,4,695,14550934
1793,4,261,4939757
1794,4,273,8002418
1795,4,412,4528231
1796,4,180,13270061
1797,4,63,7872252
1798,4,187,8002418
1799,4,594,4939757
1800,4,373,4939757
1801,4,357,7872252
1802,4,132,13270061
1803,4,659,4528231
1804,4,218,14550934
1805,4,568,4528231
1806,4,570,14550934
1807,4,523,9471530
1808,4,50,4939757
1809,4,242,7760393
1810,4,135,4528231
1811,4,56,7872252
1812,4,539,4788228
1813,4,178,7760393
1814,4,492,4788228
1815,4,574,13270061
1816,4,487,4939757
1817,4,538,4528231
1818,4,363,4788228
1819,4,653,4528231
1820,4,635,8002418
1821,4,49,4939757
1822,4,274,14550934
1823,4,36,4788228
1824,4,137,9471530
1825,4,458,4528231
1826,4,27,14550934
1827,4,606,14550934
1828,4,494,9471530
1829,4,158,8002418
1830,4,400,8002418
1831,4,220,8478691
1832,4,314,9471530
1833,4,330,8002418
1834,4,552,9471530
1835,4,21,8478691
1836,4,389,4528231
1837,4,598,4939757
1838,4,246,13270061
1839,4,300,7872252
1840,4,566,13270061
1841,4,317,14550934
1842,4,177,7760393
1843,4,275,9471530
1844,4,133,7760393
1845,4,152,8002418
1846,4,284,4528231
1847,4,423,8478691
1848,4,429,4528231
1849,4,126,9471530
1850,4,427,8478691
1851,4,225,4528231
1852,4,52,14550934
1853,4,404,7872252
1854,4,530,13270061
1855,4,582,8478691
1856,4,20,9471530
1857,4,148,4939757
1858,4,255,4939757
1859,4,34,4939757
1860,4,352,8478691
1861,4,443,14550934
1862,4,459,9471530
1863,4,356,13270061
1864,4,73,13270061
1865,4,118,7760393
1866,4,39,9471530
1867,4,664,4528231
1868,4,101,13270061
1869,4,196,7760393
1870,4,557,7872252
1871,4,280,13270061
1872,4,537,8002418
1873,4,619,7872252
1874,4,491,4788228
1875,4,673,13270061
1876,4,511,4939757
1877,4,117,4528231
1878,4,452,13270061
1879,4,209,8002418
1880,4,194,7760393
1881,4,375,4528231
1882,4,24,8002418
1883,4,235,8002418
1884,4,428,8478691
1885,4,320,7760393
1886,4,662,4528231
1887,4,282,13270061
1888,4,641,14550934
1889,4,579,4528231
1890,4,385,8478691
1891,4,513,8002418
1892,4,506,4788228
1893,4,444,4939757
1894,4,241,14550934
1895,4,618,4788228
1896,4,509,7760393
1897,4,44,4939757
1898,4,434,14550934
1899,4,18,14550934
1900,4,680,4528231
1901,4,224,14550934
1902,4,153,9471530
1903,4,278,8478691
1904,4,30,8002418
1905,4,643,4788228
1906,4,146,7760393
1907,4,90,4939757
1908,4,545,7872252
1909,4,610,7760393
1910,4,384,9471530
1911,4,106,7760393
1912,4,520,8478691
1913,4,501,4528231
1914,4,104,14550934
1915,4,288,7760393
1916,4,268,4528231
1917,4,463,9471530
1918,4,531,14550934
1919,4,33,9471530
1920,4,322,8002418
1921,4,303,13270061
1922,4,299,7872252
1923,4,683,13270061
1924,4,666,7872252
1925,4,169,4528231
1926,4,307,4788228
1927,4,420,7872252
1928,4,347,7872252
1929,4,337,7760393
1930,4,419,4528231
1931,4,175,9471530
1932,4,602,13270061
1933,4,376,7872252
1934,4,144,4788228
1935,4,604,8002418
1936,4,548,4528231
1937,4,408,14550934
1938,4,522,7872252
1939,4,200,4788228
1940,4,61,14550934
1941,4,461,7872252
1942,4,23,4788228
1943,4,518,4939757
1944,4,676,8002418
1945,4,85,8002418
1946,4,403,13270061
1947,4,371,4528231
1948,4,532,7760393
1949,4,2,8002418
1950,4,14,8478691
1951,4,525,4528231
1952,4,318,8478691
1953,4,227,14550934
1954,4,210,13270061
1955,4,596,4939757
1956,4,476,13270061
1957,4,334,8002418
1958,4,446,8002418
1959,4,151,4528231
1960,4,681,9471530
1961,4,397,8478691
1962,4,349,7760393
1963,4,11,7760393
1964,4,439,4528231
1965,4,48,4528231
1966,4,699,4788228
1967,4,544,7872252
1968,4,176,13270061
1969,4,478,4939757
1970,4,123,14550934
1971,4,626,4528231
1972,4,84,4939757
1973,4,652,8002418
1974,4,72,4939757
1975,4,298,13270061
1976,4,554,13270061
1977,4,497,7872252
1978,4,700,9471530
1979,4,484,4939757
1980,4,365,9471530
1981,4,138,4788228
1982,4,597,4939757
1983,4,202,7760393
1984,4,65,4528231
1985,4,69,9471530
1986,4,162,13270061
1987,4,350,13270061
1988,4,164,13270061
1989,4,10,7872252
1990,4,247,4788228
1991,4,519,4528231
1992,4,617,9471530
1993,4,287,4939757
1994,4,465,4788228
1995,4,355,13270061
1996,4,88,8002418
1997,4,490,7872252
1998,4,315,14550934
1999,4,43,4528231
2000,4,591,8002418
2001,4,335,9471530
2002,4,485,14550934
2003,4,433,4528231
2004,4,640,4939757
2005,4,114,4788228
2006,4,161,4939757
2007,4,74,14550934
2008,4,290,4528231
2009,4,95,4939757
2010,4,263,14550934
2011,4,564,4528231
2012,4,665,8002418
2013,4,19,7760393
2014,4,588,7760393
2015,4,165,7760393
2016,4,190,4528231
2017,4,485,14550934
2018,4,601,7872252
2019,4,82,9471530
2020,4,594,4939757
2021,5,390,4939757
2022,5,604,8002418
2023,5,345,8002418
2024,5,70,13270061
2025,5,676,8002418
2026,5,324,14550934
2027,5,155,8478691
2028,5,88,8002418
2029,5,387,8478691
2030,5,622,7872252
2031,5,508,14550934
2032,5,441,13270061
2033,5,134,7760393
2034,5,59,9471530
2035,5,586,7760393
2036,5,173,4788228
2037,5,233,4939757
2038,5,209,8002418
2039,5,552,9471530
2040,5,266,14550934
2041,5,185,7760393
2042,5,311,4528231
2043,5,271,7760393
2044,5,48,4528231
2045,5,4,7872252
2046,5,560,7872252
2047,5,419,4528231
2048,5,665,8002418
2049,5,142,13270061
2050,5,273,8002418
2051,5,202,7760393
2052,5,235,8002418
2053,5,47,8478691
2054,5,570,14550934
2055,5,246,13270061
2056,5,535,4528231
2057,5,370,14550934
2058,5,320,7760393
2059,5,230,4939757
2060,5,275,9471530
2061,5,615,8478691
2062,5,527,7760393
2063,5,52,14550934
2064,5,122,13270061
2065,5,468,13270061
2066,5,55,4939757
2067,5,123,14550934
2068,5,104,14550934
2069,5,112,8478691
2070,5,27,14550934
2071,5,476,13270061
2072,5,628,4939757
2073,5,530,13270061
2074,5,58,9471530
2075,5,347,7872252
2076,5,66,14550934
2077,5,154,14550934
2078,5,460,8002418
2079,5,575,4939757
2080,5,478,4939757
2081,5,475,8478691
2082,5,276,7760393
2083,5,13,8478691
2084,5,384,9471530
2085,5,240,8002418
2086,5,429,4528231
2087,5,507,7760393
2088,5,678,13270061
2089,5,621,4939757
2090,5,141,8478691
2091,5,340,7872252
2092,5,232,7872252
2093,5,366,9471530
2094,5,694,4528231
2095,5,351,7872252
2096,5,617,9471530
2097,5,670,4788228
2098,5,395,4528231
2099,5,443,14550934
2100,5,247,4788228
2101,5,100,4528231
2102,5,574,13270061
2103,5,200,4788228
2104,5,121,4788228
2105,5,316,8478691
2106,5,691,4788228
2107,5,573,4788228
2108,5,206,7872252
2109,5,435,4788228
2110,5,91,8478691
2111,5,220,8478691
2112,5,180,13270061
2113,5,623,8002418
2114,5,578,4788228
2115,5,632,8478691
2116,5,499,14550934
2117,5,540,14550934
2118,5,255,4939757
2119,5,545,7872252
2120,5,598,4939757
2121,5,688,14550934
2122,5,212,4528231
2123,5,684,8002418
2124,5,480,8478691
2125,5,668,7872252
2126,5,203,7760393
2127,5,463,9471530
2128,5,221,7760393
2129,5,226,7760393
2130,5,36,4788228
2131,5,300,7872252
2132,5,563,4528231
2133,5,76,7872252
2134,5,410,4788228
2135,5,287,4939757
2136,5,321,7872252
2137,5,89,7872252
2138,5,518,4939757
2139,5,190,4528231
2140,5,446,8002418
2141,5,312,8478691
2142,5,385,8478691
2143,5,426,14550934
2144,5,256,7872252
2145,5,547,7872252
2146,5,666,7872252
2147,5,228,14550934
2148,5,494,9471530
2149,5,656,8002418
2150,5,213,9471530
2151,5,403,13270061
2152,5,382,4788228
2153,5,251,4939757
2154,5,649,8002418
2155,5,456,7872252
2156,5,77,8002418
2157,5,336,4939757
2158,5,515,4528231
2159,5,151,4528231
2160,5,427,8478691
2161,5,606,14550934
2162,5,132,13270061
2163,5,236,4788228
2164,5,170,4788228
2165,5,448,7760393
2166,5,451,9471530
2167,5,5,13270061
2168,5,192,14550934
2169,5,35,4528231
2170,5,436,9471530
2171,5,349,7760393
2172,5,330,8002418
2173,5,394,4788228
2174,5,558,9471530
2175,5,452,13270061
2176,5,318,8478691
2177,5,43,4528231
2178,5,165,7760393
2179,5,674,9471530
2180,5,638,4528231
2181,5,374,4939757
2182,5,195,8478691
2183,5,125,4528231
2184,5,241,14550934
2185,5,261,4939757
2186,5,431,4528231
2187,5,472,9471530
2188,5,553,13270061
2189,5,331,8478691
2190,5,198,4528231
2191,5,474,7872252
2192,5,455,8002418
2193,5,191,8002418
2194,5,667,8478691
2195,5,505,7760393
2196,5,98,13270061
2197,5,380,7760393
2198,5,465,4788228
2199,5,90,4939757
2200,5,116,4528231
2201,5,405,8478691
2202,5,439,4528231
2203,5,519,4528231
2204,5,353,4528231
2205,5,432,13270061
2206,5,651,7760393
2207,5,305,7760393
2208,5,600,9471530
2209,5,292,8002418
2210,5,495,7760393
2211,5,19,7760393
2212,5,335,9471530
2213,5,222,7760393
2214,5,10,7872252
2215,5,616,4788228
2216,5,45,13270061
2217,5,402,8002418
2218,5,653,4528231
2219,5,383,14550934
2220,5,83,4528231
2221,5,356,13270061
2222,5,140,4788228
2223,5,249,14550934
2224,5,490,7872252
2225,5,197,7872252
2226,5,309,7760393
2227,5,315,14550934
2228,5,42,4528231
2229,5,129,7760393
2230,5,486,8478691
2231,5,131,13270061
2232,5,664,4528231
2233,5,152,8002418
2234,5,282,13270061
2235,5,71,9471530
2236,5,648,4528231
2237,5,406,7760393
2238,5,225,4528231
2239,5,585,8478691
2240,5,576,4528231
2241,5,695,14550934
2242,5,57,9471530
2243,5,303,13270061
2244,5,92,8002418
2245,5,224,14550934
2246,5,692,9471530
2247,5,590,7760393
2248,5,671,4939757
2249,5,163,14550934
2250,5,511,4939757
2251,5,654,8478691
2252,5,588,7760393
2253,5,329,4528231
2254,5,525,4528231
2255,5,38,4788228
2256,5,461,7872252
2257,5,127,8002418
2258,5,60,13270061
2259,5,179,8478691
2260,5,126,9471530
2261,5,161,4939757
2262,5,566,13270061
2263,5,325,9471530
2264,5,493,14550934
2265,5,679,4788228
2266,5,299,7872252
2267,5,21,8478691
2268,5,453,8002418
2269,5,260,7760393
2270,5,533,8002418
2271,5,162,13270061
2272,5,592,4528231
2273,5,214,14550934
2274,5,479,4528231
2275,5,689,8002418
2276,5,84,4939757
2277,5,20,9471530
2278,5,637,4939757
2279,5,301,8002418
2280,5,389,4528231
2281,5,564,4528231
2282,5,242,7760393
2283,5,79,13270061
2284,5,589,13270061
2285,5,68,4788228
2286,5,297,4939757
2287,5,291,4528231
2288,5,166,4788228
2289,5,272,9471530
2290,5,378,13270061
2291,5,581,4528231
2292,5,346,9471530
2293,5,625,13270061
2294,5,437,4788228
2295,5,281,8002418
2296,5,408,14550934
2297,5,269,4528231
2298,5,69,9471530
2299,5,17,8478691
2300,5,361,7760393
2301,5,516,13270061
2302,5,569,7872252
2303,5,697,8478691
2304,5,317,14550934
2305,5,584,4939757
2306,5,528,4528231
2307,5,139,4939757
2308,5,376,7872252
2309,5,237,7760393
2310,5,629,8478691
2311,5,368,9471530
2312,5,216,14550934
2313,5,561,7760393
2314,5,18,14550934
2315,5,669,8002418
2316,5,339,4939757
2317,5,9,4788228
2318,5,128,8002418
2319,5,22,9471530
2320,5,63,7872252
2321,5,513,8002418
2322,5,95,4939757
2323,5,234,7872252
2324,5,619,7872252
2325,5,660,7760393
2326,5,51,14550934
2327,5,229,8002418
2328,5,471,14550934
2329,5,481,14550934
2330,5,693,4528231
2331,5,148,4939757
2332,5,412,4528231
2333,5,373,4939757
2334,5,338,4939757
2335,5,605,9471530
2336,5,696,4528231
2337,5,310,7760393
2338,5,567,4528231
2339,5,97,4528231
2340,5,639,13270061
2341,5,644,13270061
2342,5,40,8478691
2343,5,430,14550934
2344,5,177,7760393
2345,5,497,7872252
2346,5,279,7760393
2347,5,218,14550934
2348,5,119,4528231
2349,5,386,9471530
2350,5,16,8002418
2351,5,274,14550934
2352,5,169,4528231
2353,5,532,7760393
2354,5,94,4788228
2355,5,559,14550934
2356,5,110,4788228
2357,5,641,14550934
2358,5,391,4788228
2359,5,136,8002418
2360,5,556,8002418
2361,5,288,7760393
2362,5,377,7872252
2363,5,342,13270061
2364,5,253,8002418
2365,5,680,4528231
2366,5,231,9471530
2367,5,503,4939757
2368,5,245,14550934
2369,5,393,7872252
2370,5,44,4939757
2371,5,114,4788228
2372,5,333,8478691
2373,5,215,4939757
2374,5,577,14550934
2375,5,133,7760393
2376,5,168,14550934
2377,5,164,13270061
2378,5,457,4528231
2379,5,15,9471530
2380,5,319,8478691
2381,5,413,4528231
2382,5,350,13270061
2383,5,610,7760393
2384,5,375,4528231
2385,5,502,4528231
2386,5,647,7760393
2387,5,555,9471530
2388,5,698,4528231
2389,5,283,14550934
2390,5,650,7872252
2391,5,204,9471530
2392,5,433,4528231
2393,5,160,7760393
2394,5,265,4939757
2395,5,259,13270061
2396,5,498,8002418
2397,5,611,4788228
2398,5,601,7872252
2399,5,239,4939757
2400,5,620,8002418
2401,5,521,4528231
2402,5,634,9471530
2403,5,449,8002418
2404,5,120,14550934
2405,5,348,13270061
2406,5,29,14550934
2407,5,304,7760393
2408,5,618,4788228
2409,5,252,4939757
2410,5,82,9471530
2411,5,583,4788228
2412,5,445,4528231
2413,5,307,4788228
2414,5,534,4528231
2415,5,464,9471530
2416,5,541,13270061
2417,5,208,7872252
2418,5,257,7872252
2419,5,285,14550934
